x y z
114.6270 248.1990 2.0000
114.6240 248.1660 2.0000
114.6210 248.1330 2.0000
114.6180 248.1000 2.0000
114.6150 248.0660 2.0000
114.6120 248.0330 2.0000
114.6090 248.0000 2.0000
114.6060 247.9670 2.0000
114.6030 247.9340 2.0000
114.6000 247.9000 2.0000
114.5980 247.8670 2.0000
114.5950 247.8340 2.0000
114.5920 247.8010 2.0000
114.5890 247.7680 2.0000
114.5860 247.7340 2.0000
114.5830 247.7010 2.0000
114.5800 247.6680 2.0000
114.5770 247.6350 2.0000
114.5740 247.6020 2.0000
114.5720 247.5680 2.0000
114.5690 247.5350 2.0000
114.5660 247.5020 2.0000
114.5630 247.4690 2.0000
114.5600 247.4360 2.0000
114.5570 247.4020 2.0000
114.5540 247.3690 2.0000
114.5510 247.3360 2.0000
114.5490 247.3030 2.0000
114.5460 247.2700 2.0000
114.5430 247.2360 2.0000
114.5400 247.2030 2.0000
114.5370 247.1700 2.0000
114.5340 247.1370 2.0000
114.5320 247.1030 2.0000
114.5290 247.0700 2.0000
114.5260 247.0370 2.0000
114.5230 247.0040 2.0000
114.5200 246.9710 2.0000
114.5170 246.9370 2.0000
114.5150 246.9040 2.0000
114.5120 246.8710 2.0000
114.5090 246.8380 2.0000
114.5060 246.8050 2.0000
114.5040 246.7710 2.0000
114.5010 246.7380 2.0000
114.4980 246.7050 2.0000
114.4950 246.6720 2.0000
114.4920 246.6380 2.0000
114.4900 246.6050 2.0000
114.4870 246.5720 2.0000
114.4840 246.5390 2.0000
114.4810 246.5060 2.0000
114.4790 246.4720 2.0000
114.4760 246.4390 2.0000
114.4730 246.4060 2.0000
114.4700 246.3730 2.0000
114.4680 246.3390 2.0000
114.4650 246.3060 2.0000
114.4620 246.2730 2.0000
114.4590 246.2400 2.0000
114.4570 246.2070 2.0000
114.4540 246.1730 2.0000
114.4510 246.1400 2.0000
114.4490 246.1070 2.0000
114.4460 246.0740 2.0000
114.4430 246.0400 2.0000
114.4410 246.0070 2.0000
114.4380 245.9740 2.0000
114.4350 245.9410 2.0000
114.4330 245.9080 2.0000
114.4300 245.8740 2.0000
114.4270 245.8410 2.0000
114.4240 245.8080 2.0000
114.4220 245.7750 2.0000
114.4190 245.7410 2.0000
114.4170 245.7080 2.0000
114.4140 245.6750 2.0000
114.4110 245.6420 2.0000
114.4090 245.6080 2.0000
114.4060 245.5750 2.0000
114.4030 245.5420 2.0000
114.4010 245.5090 2.0000
114.3980 245.4760 2.0000
114.3950 245.4420 2.0000
114.3930 245.4090 2.0000
114.3900 245.3760 2.0000
114.3880 245.3430 2.0000
114.3850 245.3090 2.0000
114.3820 245.2760 2.0000
114.3800 245.2430 2.0000
114.3770 245.2100 2.0000
114.3750 245.1760 2.0000
114.3720 245.1430 2.0000
114.3690 245.1100 2.0000
114.3670 245.0770 2.0000
114.3640 245.0440 2.0000
114.3620 245.0100 2.0000
114.3590 244.9770 2.0000
114.3570 244.9440 2.0000
114.3540 244.9110 2.0000
114.3510 244.8770 2.0000
114.3490 244.8440 2.0000
114.3460 244.8110 2.0000
114.3440 244.7780 2.0000
114.3410 244.7440 2.0000
114.3390 244.7110 2.0000
114.3360 244.6780 2.0000
114.3340 244.6450 2.0000
114.3310 244.6110 2.0000
114.3290 244.5780 2.0000
114.3260 244.5450 2.0000
114.3240 244.5120 2.0000
114.3210 244.4790 2.0000
114.3190 244.4450 2.0000
114.3160 244.4120 2.0000
114.3140 244.3790 2.0000
114.3110 244.3460 2.0000
114.3090 244.3120 2.0000
114.3060 244.2790 2.0000
114.3040 244.2460 2.0000
114.3010 244.2130 2.0000
114.2990 244.1790 2.0000
114.2960 244.1460 2.0000
114.2940 244.1130 2.0000
114.2920 244.0800 2.0000
114.2890 244.0460 2.0000
114.2870 244.0130 2.0000
114.2840 243.9800 2.0000
114.2820 243.9470 2.0000
114.2790 243.9130 2.0000
114.2770 243.8800 2.0000
114.2750 243.8470 2.0000
114.2720 243.8140 2.0000
114.2700 243.7800 2.0000
114.2670 243.7470 2.0000
114.2650 243.7140 2.0000
114.2620 243.6810 2.0000
114.2600 243.6470 2.0000
114.2580 243.6140 2.0000
114.2550 243.5810 2.0000
114.2530 243.5480 2.0000
114.2510 243.5140 2.0000
114.2480 243.4810 2.0000
114.2460 243.4480 2.0000
114.2430 243.4150 2.0000
114.2410 243.3810 2.0000
114.2390 243.3480 2.0000
114.2360 243.3150 2.0000
114.2340 243.2820 2.0000
114.2320 243.2480 2.0000
114.2290 243.2150 2.0000
114.2270 243.1820 2.0000
114.2250 243.1490 2.0000
114.2220 243.1150 2.0000
114.2200 243.0820 2.0000
114.2180 243.0490 2.0000
114.2150 243.0160 2.0000
114.2130 242.9820 2.0000
114.2110 242.9490 2.0000
114.2090 242.9160 2.0000
114.2060 242.8830 2.0000
114.2040 242.8490 2.0000
114.2020 242.8160 2.0000
114.1990 242.7830 2.0000
114.1970 242.7500 2.0000
114.1950 242.7160 2.0000
114.1930 242.6830 2.0000
114.1900 242.6500 2.0000
114.1880 242.6170 2.0000
114.1860 242.5830 2.0000
114.1840 242.5500 2.0000
114.1810 242.5170 2.0000
114.1790 242.4840 2.0000
114.1770 242.4500 2.0000
114.1750 242.4170 2.0000
114.1730 242.3840 2.0000
114.1700 242.3510 2.0000
114.1680 242.3170 2.0000
114.1660 242.2840 2.0000
114.1640 242.2510 2.0000
114.1610 242.2180 2.0000
114.1590 242.1840 2.0000
114.1570 242.1510 2.0000
114.1550 242.1180 2.0000
114.1530 242.0840 2.0000
114.1510 242.0510 2.0000
114.1480 242.0180 2.0000
114.1460 241.9850 2.0000
114.1440 241.9510 2.0000
114.1420 241.9180 2.0000
114.1400 241.8850 2.0000
114.1380 241.8520 2.0000
114.1350 241.8180 2.0000
114.1330 241.7850 2.0000
114.1310 241.7520 2.0000
114.1290 241.7190 2.0000
114.1270 241.6850 2.0000
114.1250 241.6520 2.0000
114.1230 241.6190 2.0000
114.1210 241.5850 2.0000
114.1180 241.5520 2.0000
114.1160 241.5190 2.0000
114.1140 241.4860 2.0000
114.1120 241.4520 2.0000
114.1100 241.4190 2.0000
114.1080 241.3860 2.0000
114.1060 241.3530 2.0000
114.1040 241.3190 2.0000
114.1020 241.2860 2.0000
114.1000 241.2530 2.0000
114.0980 241.2200 2.0000
114.0960 241.1860 2.0000
114.0940 241.1530 2.0000
114.0910 241.1200 2.0000
114.0890 241.0860 2.0000
114.0870 241.0530 2.0000
114.0850 241.0200 2.0000
114.0830 240.9870 2.0000
114.0810 240.9530 2.0000
114.0790 240.9200 2.0000
114.0770 240.8870 2.0000
114.0750 240.8540 2.0000
114.0730 240.8200 2.0000
114.0710 240.7870 2.0000
114.0690 240.7540 2.0000
114.0670 240.7200 2.0000
114.0650 240.6870 2.0000
114.0630 240.6540 2.0000
114.0610 240.6210 2.0000
114.0590 240.5870 2.0000
114.0570 240.5540 2.0000
114.0550 240.5210 2.0000
114.0540 240.4880 2.0000
114.0520 240.4540 2.0000
114.0500 240.4210 2.0000
114.0480 240.3880 2.0000
114.0460 240.3540 2.0000
114.0440 240.3210 2.0000
114.0420 240.2880 2.0000
114.0400 240.2550 2.0000
114.0380 240.2210 2.0000
114.0360 240.1880 2.0000
114.0340 240.1550 2.0000
114.0320 240.1210 2.0000
114.0300 240.0880 2.0000
114.0290 240.0550 2.0000
114.0270 240.0220 2.0000
114.0250 239.9880 2.0000
114.0230 239.9550 2.0000
114.0210 239.9220 2.0000
114.0190 239.8890 2.0000
114.0170 239.8550 2.0000
114.0150 239.8220 2.0000
114.0140 239.7890 2.0000
114.0120 239.7550 2.0000
114.0100 239.7220 2.0000
114.0080 239.6890 2.0000
114.0060 239.6560 2.0000
114.0040 239.6220 2.0000
114.0020 239.5890 2.0000
114.0010 239.5560 2.0000
113.9990 239.5220 2.0000
113.9970 239.4890 2.0000
113.9950 239.4560 2.0000
113.9930 239.4230 2.0000
113.9920 239.3890 2.0000
113.9900 239.3560 2.0000
113.9880 239.3230 2.0000
113.9860 239.2890 2.0000
113.9840 239.2560 2.0000
113.9830 239.2230 2.0000
113.9810 239.1900 2.0000
113.9790 239.1560 2.0000
113.9770 239.1230 2.0000
113.9760 239.0900 2.0000
113.9740 239.0560 2.0000
113.9720 239.0230 2.0000
113.9700 238.9900 2.0000
113.9690 238.9570 2.0000
113.9670 238.9230 2.0000
113.9650 238.8900 2.0000
113.9640 238.8570 2.0000
113.9620 238.8230 2.0000
113.9600 238.7900 2.0000
113.9580 238.7570 2.0000
113.9570 238.7240 2.0000
113.9550 238.6900 2.0000
113.9530 238.6570 2.0000
113.9520 238.6240 2.0000
113.9500 238.5900 2.0000
113.9480 238.5570 2.0000
113.9470 238.5240 2.0000
113.9450 238.4900 2.0000
113.9430 238.4570 2.0000
113.9420 238.4240 2.0000
113.9400 238.3910 2.0000
113.9380 238.3570 2.0000
113.9370 238.3240 2.0000
113.9350 238.2910 2.0000
113.9330 238.2570 2.0000
113.9320 238.2240 2.0000
113.9300 238.1910 2.0000
113.9290 238.1580 2.0000
113.9270 238.1240 2.0000
113.9250 238.0910 2.0000
113.9240 238.0580 2.0000
113.9220 238.0240 2.0000
113.9210 237.9910 2.0000
113.9190 237.9580 2.0000
113.9170 237.9240 2.0000
113.9160 237.8910 2.0000
113.9140 237.8580 2.0000
113.9130 237.8250 2.0000
113.9110 237.7910 2.0000
113.9100 237.7580 2.0000
113.9080 237.7250 2.0000
113.9070 237.6910 2.0000
113.9050 237.6580 2.0000
113.9040 237.6250 2.0000
113.9020 237.5920 2.0000
113.9000 237.5580 2.0000
113.8990 237.5250 2.0000
113.8970 237.4920 2.0000
113.8960 237.4580 2.0000
113.8940 237.4250 2.0000
113.8930 237.3920 2.0000
113.8910 237.3580 2.0000
113.8900 237.3250 2.0000
113.8880 237.2920 2.0000
113.8870 237.2590 2.0000
113.8860 237.2250 2.0000
113.8840 237.1920 2.0000
113.8830 237.1590 2.0000
113.8810 237.1250 2.0000
113.8800 237.0920 2.0000
113.8780 237.0590 2.0000
113.8770 237.0250 2.0000
113.8750 236.9920 2.0000
113.8740 236.9590 2.0000
113.8730 236.9260 2.0000
113.8710 236.8920 2.0000
113.8700 236.8590 2.0000
113.8680 236.8260 2.0000
113.8670 236.7920 2.0000
113.8650 236.7590 2.0000
113.8640 236.7260 2.0000
113.8630 236.6920 2.0000
113.8610 236.6590 2.0000
113.8600 236.6260 2.0000
113.8590 236.5920 2.0000
113.8570 236.5590 2.0000
113.8560 236.5260 2.0000
113.8540 236.4930 2.0000
113.8530 236.4590 2.0000
113.8520 236.4260 2.0000
113.8500 236.3930 2.0000
113.8490 236.3590 2.0000
113.8480 236.3260 2.0000
113.8460 236.2930 2.0000
113.8450 236.2590 2.0000
113.8440 236.2260 2.0000
113.8430 236.1930 2.0000
113.8410 236.1590 2.0000
113.8400 236.1260 2.0000
113.8390 236.0930 2.0000
113.8370 236.0600 2.0000
113.8360 236.0260 2.0000
113.8350 235.9930 2.0000
113.8340 235.9600 2.0000
113.8320 235.9260 2.0000
113.8310 235.8930 2.0000
113.8300 235.8600 2.0000
113.8280 235.8260 2.0000
113.8270 235.7930 2.0000
113.8260 235.7600 2.0000
113.8250 235.7260 2.0000
113.8240 235.6930 2.0000
113.8220 235.6600 2.0000
113.8210 235.6270 2.0000
113.8200 235.5930 2.0000
113.8190 235.5600 2.0000
113.8170 235.5270 2.0000
113.8160 235.4930 2.0000
113.8150 235.4600 2.0000
113.8140 235.4270 2.0000
113.8130 235.3930 2.0000
113.8120 235.3600 2.0000
113.8100 235.3270 2.0000
113.8090 235.2930 2.0000
113.8080 235.2600 2.0000
113.8070 235.2270 2.0000
113.8060 235.1930 2.0000
113.8050 235.1600 2.0000
113.8030 235.1270 2.0000
113.8020 235.0940 2.0000
113.8010 235.0600 2.0000
113.8000 235.0270 2.0000
113.7990 234.9940 2.0000
113.7980 234.9600 2.0000
113.7970 234.9270 2.0000
113.7960 234.8940 2.0000
113.7950 234.8600 2.0000
113.7930 234.8270 2.0000
113.7920 234.7940 2.0000
113.7910 234.7600 2.0000
113.7900 234.7270 2.0000
113.7890 234.6940 2.0000
113.7880 234.6600 2.0000
113.7870 234.6270 2.0000
113.7860 234.5940 2.0000
113.7850 234.5600 2.0000
113.7840 234.5270 2.0000
113.7830 234.4940 2.0000
113.7820 234.4610 2.0000
113.7810 234.4270 2.0000
113.7800 234.3940 2.0000
113.7790 234.3610 2.0000
113.7780 234.3270 2.0000
113.7770 234.2940 2.0000
113.7760 234.2610 2.0000
113.7750 234.2270 2.0000
113.7740 234.1940 2.0000
113.7730 234.1610 2.0000
113.7720 234.1270 2.0000
113.7710 234.0940 2.0000
113.7700 234.0610 2.0000
113.7690 234.0270 2.0000
113.7680 233.9940 2.0000
113.7670 233.9610 2.0000
113.7660 233.9270 2.0000
113.7650 233.8940 2.0000
113.7640 233.8610 2.0000
113.7630 233.8270 2.0000
113.7620 233.7940 2.0000
113.7620 233.7610 2.0000
113.7610 233.7270 2.0000
113.7600 233.6940 2.0000
113.7590 233.6610 2.0000
113.7580 233.6280 2.0000
113.7570 233.5940 2.0000
113.7560 233.5610 2.0000
113.7550 233.5280 2.0000
113.7540 233.4940 2.0000
113.7540 233.4610 2.0000
113.7530 233.4280 2.0000
113.7520 233.3940 2.0000
113.7510 233.3610 2.0000
113.7500 233.3280 2.0000
113.7490 233.2940 2.0000
113.7480 233.2610 2.0000
113.7480 233.2280 2.0000
113.7470 233.1940 2.0000
113.7460 233.1610 2.0000
113.7450 233.1280 2.0000
113.7440 233.0940 2.0000
113.7440 233.0610 2.0000
113.7430 233.0280 2.0000
113.7420 232.9940 2.0000
113.7410 232.9610 2.0000
113.7410 232.9280 2.0000
113.7400 232.8940 2.0000
113.7390 232.8610 2.0000
113.7380 232.8280 2.0000
113.7370 232.7940 2.0000
113.7370 232.7610 2.0000
113.7360 232.7280 2.0000
113.7350 232.6940 2.0000
113.7350 232.6610 2.0000
113.7340 232.6280 2.0000
113.7330 232.5950 2.0000
113.7320 232.5610 2.0000
113.7320 232.5280 2.0000
113.7310 232.4950 2.0000
113.7300 232.4610 2.0000
113.7300 232.4280 2.0000
113.7290 232.3950 2.0000
113.7280 232.3610 2.0000
113.7280 232.3280 2.0000
113.7270 232.2950 2.0000
113.7260 232.2610 2.0000
113.7260 232.2280 2.0000
113.7250 232.1950 2.0000
113.7240 232.1610 2.0000
113.7240 232.1280 2.0000
113.7230 232.0950 2.0000
113.7220 232.0610 2.0000
113.7220 232.0280 2.0000
113.7210 231.9950 2.0000
113.7210 231.9610 2.0000
113.7200 231.9280 2.0000
113.7190 231.8950 2.0000
113.7190 231.8610 2.0000
113.7180 231.8280 2.0000
113.7180 231.7950 2.0000
113.7170 231.7610 2.0000
113.7170 231.7280 2.0000
113.7160 231.6950 2.0000
113.7150 231.6610 2.0000
113.7150 231.6280 2.0000
113.7140 231.5950 2.0000
113.7140 231.5610 2.0000
113.7130 231.5280 2.0000
113.7130 231.4950 2.0000
113.7120 231.4610 2.0000
113.7120 231.4280 2.0000
113.7110 231.3950 2.0000
113.7110 231.3610 2.0000
113.7100 231.3280 2.0000
113.7100 231.2950 2.0000
113.7090 231.2610 2.0000
113.7090 231.2280 2.0000
113.7080 231.1950 2.0000
113.7080 231.1610 2.0000
113.7070 231.1280 2.0000
113.7070 231.0950 2.0000
113.7060 231.0610 2.0000
113.7060 231.0280 2.0000
113.7060 230.9950 2.0000
113.7050 230.9610 2.0000
113.7050 230.9280 2.0000
113.7040 230.8950 2.0000
113.7040 230.8610 2.0000
113.7030 230.8280 2.0000
113.7030 230.7950 2.0000
113.7030 230.7610 2.0000
113.7020 230.7280 2.0000
113.7020 230.6950 2.0000
113.7020 230.6610 2.0000
113.7010 230.6280 2.0000
113.7010 230.5950 2.0000
113.7000 230.5610 2.0000
113.7000 230.5280 2.0000
113.7000 230.4950 2.0000
113.6990 230.4610 2.0000
113.6990 230.4280 2.0000
113.6990 230.3950 2.0000
113.6980 230.3610 2.0000
113.6980 230.3280 2.0000
113.6980 230.2950 2.0000
113.6970 230.2610 2.0000
113.6970 230.2280 2.0000
113.6970 230.1950 2.0000
113.6970 230.1610 2.0000
113.6960 230.1280 2.0000
113.6960 230.0950 2.0000
113.6960 230.0610 2.0000
113.6950 230.0280 2.0000
113.6950 229.9950 2.0000
113.6950 229.9610 2.0000
113.6950 229.9280 2.0000
113.6940 229.8950 2.0000
113.6940 229.8610 2.0000
113.6940 229.8280 2.0000
113.6940 229.7950 2.0000
113.6940 229.7610 2.0000
113.6930 229.7280 2.0000
113.6930 229.6950 2.0000
113.6930 229.6610 2.0000
113.6930 229.6280 2.0000
113.6930 229.5950 2.0000
113.6920 229.5610 2.0000
113.6920 229.5280 2.0000
113.6920 229.4950 2.0000
113.6920 229.4610 2.0000
113.6920 229.4280 2.0000
113.6920 229.3950 2.0000
113.6910 229.3610 2.0000
113.6910 229.3280 2.0000
113.6910 229.2950 2.0000
113.6910 229.2610 2.0000
113.6910 229.2280 2.0000
113.6910 229.1950 2.0000
113.6910 229.1610 2.0000
113.6910 229.1280 2.0000
113.6910 229.0950 2.0000
113.6900 229.0610 2.0000
113.6900 229.0280 2.0000
113.6900 228.9950 2.0000
113.6900 228.9610 2.0000
113.6900 228.9280 2.0000
113.6900 228.8950 2.0000
113.6900 228.8610 2.0000
113.6900 228.8280 2.0000
113.6900 228.7950 2.0000
113.6900 228.7610 2.0000
113.6900 228.7280 2.0000
113.6900 228.6950 2.0000
113.6900 228.6610 2.0000
113.6900 228.6280 2.0000
113.6900 228.5950 2.0000
113.6900 228.5610 2.0000
113.6900 228.5280 2.0000
113.6900 228.4950 2.0000
113.6900 228.4610 2.0000
113.6900 228.4280 2.0000
113.6900 228.3950 2.0000
113.6900 228.3610 2.0000
113.6900 228.3280 2.0000
113.6900 228.2950 2.0000
113.6900 228.2610 2.0000
113.6900 228.2280 2.0000
113.6900 228.1950 2.0000
113.6900 228.1610 2.0000
113.6900 228.1280 2.0000
113.6910 228.0950 2.0000
113.6910 228.0610 2.0000
113.6910 228.0280 2.0000
113.6910 227.9950 2.0000
113.6910 227.9610 2.0000
113.6910 227.9280 2.0000
113.6910 227.8950 2.0000
113.6910 227.8610 2.0000
113.6910 227.8280 2.0000
113.6920 227.7950 2.0000
113.6920 227.7610 2.0000
113.6920 227.7280 2.0000
113.6920 227.6950 2.0000
113.6920 227.6610 2.0000
113.6920 227.6280 2.0000
113.6930 227.5950 2.0000
113.6930 227.5610 2.0000
113.6930 227.5280 2.0000
113.6930 227.4950 2.0000
113.6930 227.4610 2.0000
113.6930 227.4280 2.0000
113.6940 227.3950 2.0000
113.6940 227.3610 2.0000
113.6940 227.3280 2.0000
113.6940 227.2950 2.0000
113.6950 227.2610 2.0000
113.6950 227.2280 2.0000
113.6950 227.1950 2.0000
113.6950 227.1610 2.0000
113.6950 227.1280 2.0000
113.6960 227.0950 2.0000
113.6960 227.0610 2.0000
113.6960 227.0280 2.0000
113.6970 226.9950 2.0000
113.6970 226.9610 2.0000
113.6970 226.9280 2.0000
113.6970 226.8950 2.0000
113.6980 226.8620 2.0000
113.6980 226.8280 2.0000
113.6980 226.7950 2.0000
113.6990 226.7620 2.0000
113.6990 226.7280 2.0000
113.6990 226.6950 2.0000
113.6990 226.6620 2.0000
113.7000 226.6280 2.0000
113.7000 226.5950 2.0000
113.7000 226.5620 2.0000
113.7010 226.5280 2.0000
113.7010 226.4950 2.0000
113.7010 226.4620 2.0000
113.7020 226.4280 2.0000
113.7020 226.3950 2.0000
113.7030 226.3620 2.0000
113.7030 226.3280 2.0000
113.7030 226.2950 2.0000
113.7040 226.2620 2.0000
113.7040 226.2280 2.0000
113.7040 226.1950 2.0000
113.7050 226.1620 2.0000
113.7050 226.1280 2.0000
113.7060 226.0950 2.0000
113.7060 226.0620 2.0000
113.7060 226.0280 2.0000
113.7070 225.9950 2.0000
113.7070 225.9620 2.0000
113.7080 225.9280 2.0000
113.7080 225.8950 2.0000
113.7080 225.8620 2.0000
113.7090 225.8280 2.0000
113.7090 225.7950 2.0000
113.7100 225.7620 2.0000
113.7100 225.7280 2.0000
113.7110 225.6950 2.0000
113.7110 225.6620 2.0000
113.7120 225.6280 2.0000
113.7120 225.5950 2.0000
113.7130 225.5620 2.0000
113.7130 225.5280 2.0000
113.7140 225.4950 2.0000
113.7140 225.4620 2.0000
113.7140 225.4280 2.0000
113.7150 225.3950 2.0000
113.7150 225.3620 2.0000
113.7160 225.3280 2.0000
113.7160 225.2950 2.0000
113.7170 225.2620 2.0000
113.7170 225.2280 2.0000
113.7180 225.1950 2.0000
113.7190 225.1620 2.0000
113.7190 225.1280 2.0000
113.7200 225.0950 2.0000
113.7200 225.0620 2.0000
113.7210 225.0280 2.0000
113.7210 224.9950 2.0000
113.7220 224.9620 2.0000
113.7220 224.9280 2.0000
113.7230 224.8950 2.0000
113.7230 224.8620 2.0000
113.7240 224.8280 2.0000
113.7250 224.7950 2.0000
113.7250 224.7620 2.0000
113.7260 224.7280 2.0000
113.7260 224.6950 2.0000
113.7270 224.6620 2.0000
113.7270 224.6280 2.0000
113.7280 224.5950 2.0000
113.7290 224.5620 2.0000
113.7290 224.5280 2.0000
113.7300 224.4950 2.0000
113.7300 224.4620 2.0000
113.7310 224.4280 2.0000
113.7320 224.3950 2.0000
113.7320 224.3620 2.0000
113.7330 224.3280 2.0000
113.7330 224.2950 2.0000
113.7340 224.2620 2.0000
113.7350 224.2280 2.0000
113.7350 224.1950 2.0000
113.7360 224.1620 2.0000
113.7370 224.1280 2.0000
113.7370 224.0950 2.0000
113.7380 224.0620 2.0000
113.7390 224.0280 2.0000
113.7390 223.9950 2.0000
113.7400 223.9620 2.0000
113.7410 223.9280 2.0000
113.7410 223.8950 2.0000
113.7420 223.8620 2.0000
113.7430 223.8290 2.0000
113.7430 223.7950 2.0000
113.7440 223.7620 2.0000
113.7450 223.7290 2.0000
113.7450 223.6950 2.0000
113.7460 223.6620 2.0000
113.7470 223.6290 2.0000
113.7470 223.5950 2.0000
113.7480 223.5620 2.0000
113.7490 223.5290 2.0000
113.7490 223.4950 2.0000
113.7500 223.4620 2.0000
113.7510 223.4290 2.0000
113.7520 223.3950 2.0000
113.7520 223.3620 2.0000
113.7530 223.3290 2.0000
113.7540 223.2950 2.0000
113.7540 223.2620 2.0000
113.7550 223.2290 2.0000
113.7560 223.1950 2.0000
113.7570 223.1620 2.0000
113.7570 223.1290 2.0000
113.7580 223.0950 2.0000
113.7590 223.0620 2.0000
113.7600 223.0290 2.0000
113.7600 222.9950 2.0000
113.7610 222.9620 2.0000
113.7620 222.9290 2.0000
113.7630 222.8950 2.0000
113.7630 222.8620 2.0000
113.7640 222.8290 2.0000
113.7650 222.7950 2.0000
113.7660 222.7620 2.0000
113.7660 222.7290 2.0000
113.7670 222.6950 2.0000
113.7680 222.6620 2.0000
113.7690 222.6290 2.0000
113.7700 222.5950 2.0000
113.7700 222.5620 2.0000
113.7710 222.5290 2.0000
113.7720 222.4960 2.0000
113.7730 222.4620 2.0000
113.7740 222.4290 2.0000
113.7740 222.3960 2.0000
113.7750 222.3620 2.0000
113.7760 222.3290 2.0000
113.7770 222.2960 2.0000
113.7780 222.2620 2.0000
113.7780 222.2290 2.0000
113.7790 222.1960 2.0000
113.7800 222.1620 2.0000
113.7810 222.1290 2.0000
113.7820 222.0960 2.0000
113.7820 222.0620 2.0000
113.7830 222.0290 2.0000
113.7840 221.9960 2.0000
113.7850 221.9620 2.0000
113.7860 221.9290 2.0000
113.7870 221.8960 2.0000
113.7870 221.8620 2.0000
113.7880 221.8290 2.0000
113.7890 221.7960 2.0000
113.7900 221.7620 2.0000
113.7910 221.7290 2.0000
113.7920 221.6960 2.0000
113.7930 221.6620 2.0000
